Timestamp,Event Type,Entity Type,Entity ID,Payload JSON,Actor,Schema Version
2026-05-01T22:30:00Z,CLIMB_LOGGED,climb,C-013_R-005,"{""timestamp"": ""2026-05-01T22:30:00Z"", ""customerId"": ""C-013"", ""routeId"": ""R-005"", ""status"": ""✓"", ""grade"": 9, ""height"": ""175"", ""experience"": ""1y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T22:35:00Z,CLIMB_LOGGED,climb,C-014_R-007,"{""timestamp"": ""2026-05-01T22:35:00Z"", ""customerId"": ""C-014"", ""routeId"": ""R-007"", ""status"": ""◯"", ""grade"": 1, ""height"": ""171"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T22:40:00Z,CLIMB_LOGGED,climb,C-015_R-001,"{""timestamp"": ""2026-05-01T22:40:00Z"", ""customerId"": ""C-015"", ""routeId"": ""R-001"", ""status"": ""△"", ""grade"": 2, ""height"": ""176"", ""experience"": ""2y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T22:45:00Z,CLIMB_LOGGED,climb,C-001_R-003,"{""timestamp"": ""2026-05-01T22:45:00Z"", ""customerId"": ""C-001"", ""routeId"": ""R-003"", ""status"": ""✓"", ""grade"": 6, ""height"": ""168"", ""experience"": ""1y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T22:50:00Z,CLIMB_LOGGED,climb,C-002_R-005,"{""timestamp"": ""2026-05-01T22:50:00Z"", ""customerId"": ""C-002"", ""routeId"": ""R-005"", ""status"": ""◎"", ""grade"": 9, ""height"": ""178"", ""experience"": ""0y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T22:55:00Z,CLIMB_LOGGED,climb,C-003_R-007,"{""timestamp"": ""2026-05-01T22:55:00Z"", ""customerId"": ""C-003"", ""routeId"": ""R-007"", ""status"": ""◯"", ""grade"": 1, ""height"": ""184"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T23:00:00Z,CLIMB_LOGGED,climb,C-004_R-001,"{""timestamp"": ""2026-05-01T23:00:00Z"", ""customerId"": ""C-004"", ""routeId"": ""R-001"", ""status"": ""△"", ""grade"": 2, ""height"": ""169"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T23:05:00Z,CLIMB_LOGGED,climb,C-005_R-003,"{""timestamp"": ""2026-05-01T23:05:00Z"", ""customerId"": ""C-005"", ""routeId"": ""R-003"", ""status"": ""◎"", ""grade"": 6, ""height"": ""174"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T23:10:00Z,CLIMB_LOGGED,climb,C-006_R-005,"{""timestamp"": ""2026-05-01T23:10:00Z"", ""customerId"": ""C-006"", ""routeId"": ""R-005"", ""status"": ""✓"", ""grade"": 9, ""height"": ""160"", ""experience"": ""3y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T23:15:00Z,CLIMB_LOGGED,climb,C-007_R-007,"{""timestamp"": ""2026-05-01T23:15:00Z"", ""customerId"": ""C-007"", ""routeId"": ""R-007"", ""status"": ""◯"", ""grade"": 1, ""height"": ""160"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T23:20:00Z,CLIMB_LOGGED,climb,C-008_R-001,"{""timestamp"": ""2026-05-01T23:20:00Z"", ""customerId"": ""C-008"", ""routeId"": ""R-001"", ""status"": ""△"", ""grade"": 2, ""height"": ""175"", ""experience"": ""3y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T23:25:00Z,CLIMB_LOGGED,climb,C-009_R-003,"{""timestamp"": ""2026-05-01T23:25:00Z"", ""customerId"": ""C-009"", ""routeId"": ""R-003"", ""status"": ""◎"", ""grade"": 6, ""height"": ""184"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T23:30:00Z,CLIMB_LOGGED,climb,C-010_R-005,"{""timestamp"": ""2026-05-01T23:30:00Z"", ""customerId"": ""C-010"", ""routeId"": ""R-005"", ""status"": ""✓"", ""grade"": 9, ""height"": ""165"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T23:35:00Z,CLIMB_LOGGED,climb,C-011_R-007,"{""timestamp"": ""2026-05-01T23:35:00Z"", ""customerId"": ""C-011"", ""routeId"": ""R-007"", ""status"": ""△"", ""grade"": 1, ""height"": ""176"", ""experience"": ""4y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T23:40:00Z,CLIMB_LOGGED,climb,C-012_R-001,"{""timestamp"": ""2026-05-01T23:40:00Z"", ""customerId"": ""C-012"", ""routeId"": ""R-001"", ""status"": ""◯"", ""grade"": 2, ""height"": ""159"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T23:45:00Z,CLIMB_LOGGED,climb,C-013_R-003,"{""timestamp"": ""2026-05-01T23:45:00Z"", ""customerId"": ""C-013"", ""routeId"": ""R-003"", ""status"": ""△"", ""grade"": 6, ""height"": ""175"", ""experience"": ""1y"", ""gender"": ""F""}",seed@fixture,1
2026-05-01T23:50:00Z,CLIMB_LOGGED,climb,C-014_R-005,"{""timestamp"": ""2026-05-01T23:50:00Z"", ""customerId"": ""C-014"", ""routeId"": ""R-005"", ""status"": ""◎"", ""grade"": 9, ""height"": ""171"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T23:55:00Z,CLIMB_LOGGED,climb,C-015_R-007,"{""timestamp"": ""2026-05-01T23:55:00Z"", ""customerId"": ""C-015"", ""routeId"": ""R-007"", ""status"": ""◎"", ""grade"": 1, ""height"": ""176"", ""experience"": ""2y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T00:00:00Z,CLIMB_LOGGED,climb,C-001_R-001,"{""timestamp"": ""2026-05-02T00:00:00Z"", ""customerId"": ""C-001"", ""routeId"": ""R-001"", ""status"": ""✓"", ""grade"": 2, ""height"": ""168"", ""experience"": ""1y"", ""gender"": ""F""}",seed@fixture,1
2026-05-02T00:05:00Z,CLIMB_LOGGED,climb,C-002_R-003,"{""timestamp"": ""2026-05-02T00:05:00Z"", ""customerId"": ""C-002"", ""routeId"": ""R-003"", ""status"": ""◎"", ""grade"": 6, ""height"": ""178"", ""experience"": ""0y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T00:10:00Z,CLIMB_LOGGED,climb,C-003_R-005,"{""timestamp"": ""2026-05-02T00:10:00Z"", ""customerId"": ""C-003"", ""routeId"": ""R-005"", ""status"": ""△"", ""grade"": 9, ""height"": ""184"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T00:15:00Z,CLIMB_LOGGED,climb,C-004_R-007,"{""timestamp"": ""2026-05-02T00:15:00Z"", ""customerId"": ""C-004"", ""routeId"": ""R-007"", ""status"": ""◯"", ""grade"": 1, ""height"": ""169"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T00:20:00Z,CLIMB_LOGGED,climb,C-005_R-001,"{""timestamp"": ""2026-05-02T00:20:00Z"", ""customerId"": ""C-005"", ""routeId"": ""R-001"", ""status"": ""△"", ""grade"": 2, ""height"": ""174"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T00:25:00Z,CLIMB_LOGGED,climb,C-006_R-003,"{""timestamp"": ""2026-05-02T00:25:00Z"", ""customerId"": ""C-006"", ""routeId"": ""R-003"", ""status"": ""△"", ""grade"": 6, ""height"": ""160"", ""experience"": ""3y"", ""gender"": ""F""}",seed@fixture,1
2026-05-02T00:30:00Z,CLIMB_LOGGED,climb,C-007_R-005,"{""timestamp"": ""2026-05-02T00:30:00Z"", ""customerId"": ""C-007"", ""routeId"": ""R-005"", ""status"": ""△"", ""grade"": 9, ""height"": ""160"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T00:35:00Z,CLIMB_LOGGED,climb,C-008_R-007,"{""timestamp"": ""2026-05-02T00:35:00Z"", ""customerId"": ""C-008"", ""routeId"": ""R-007"", ""status"": ""◯"", ""grade"": 1, ""height"": ""175"", ""experience"": ""3y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T00:40:00Z,CLIMB_LOGGED,climb,C-009_R-001,"{""timestamp"": ""2026-05-02T00:40:00Z"", ""customerId"": ""C-009"", ""routeId"": ""R-001"", ""status"": ""✓"", ""grade"": 2, ""height"": ""184"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T00:45:00Z,CLIMB_LOGGED,climb,C-010_R-003,"{""timestamp"": ""2026-05-02T00:45:00Z"", ""customerId"": ""C-010"", ""routeId"": ""R-003"", ""status"": ""◎"", ""grade"": 6, ""height"": ""165"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T00:50:00Z,CLIMB_LOGGED,climb,C-011_R-005,"{""timestamp"": ""2026-05-02T00:50:00Z"", ""customerId"": ""C-011"", ""routeId"": ""R-005"", ""status"": ""◯"", ""grade"": 9, ""height"": ""176"", ""experience"": ""4y"", ""gender"": ""F""}",seed@fixture,1
2026-05-02T00:55:00Z,CLIMB_LOGGED,climb,C-012_R-007,"{""timestamp"": ""2026-05-02T00:55:00Z"", ""customerId"": ""C-012"", ""routeId"": ""R-007"", ""status"": ""◎"", ""grade"": 1, ""height"": ""159"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T01:00:00Z,CLIMB_LOGGED,climb,C-013_R-001,"{""timestamp"": ""2026-05-02T01:00:00Z"", ""customerId"": ""C-013"", ""routeId"": ""R-001"", ""status"": ""✓"", ""grade"": 2, ""height"": ""175"", ""experience"": ""1y"", ""gender"": ""F""}",seed@fixture,1
2026-05-02T01:05:00Z,CLIMB_LOGGED,climb,C-014_R-003,"{""timestamp"": ""2026-05-02T01:05:00Z"", ""customerId"": ""C-014"", ""routeId"": ""R-003"", ""status"": ""△"", ""grade"": 6, ""height"": ""171"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T01:10:00Z,CLIMB_LOGGED,climb,C-015_R-005,"{""timestamp"": ""2026-05-02T01:10:00Z"", ""customerId"": ""C-015"", ""routeId"": ""R-005"", ""status"": ""◎"", ""grade"": 9, ""height"": ""176"", ""experience"": ""2y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T01:15:00Z,CLIMB_LOGGED,climb,C-001_R-007,"{""timestamp"": ""2026-05-02T01:15:00Z"", ""customerId"": ""C-001"", ""routeId"": ""R-007"", ""status"": ""△"", ""grade"": 1, ""height"": ""168"", ""experience"": ""1y"", ""gender"": ""F""}",seed@fixture,1
2026-05-02T01:20:00Z,CLIMB_LOGGED,climb,C-002_R-001,"{""timestamp"": ""2026-05-02T01:20:00Z"", ""customerId"": ""C-002"", ""routeId"": ""R-001"", ""status"": ""◎"", ""grade"": 2, ""height"": ""178"", ""experience"": ""0y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T01:25:00Z,CLIMB_LOGGED,climb,C-003_R-003,"{""timestamp"": ""2026-05-02T01:25:00Z"", ""customerId"": ""C-003"", ""routeId"": ""R-003"", ""status"": ""✓"", ""grade"": 6, ""height"": ""184"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T01:30:00Z,CLIMB_LOGGED,climb,C-004_R-005,"{""timestamp"": ""2026-05-02T01:30:00Z"", ""customerId"": ""C-004"", ""routeId"": ""R-005"", ""status"": ""◎"", ""grade"": 9, ""height"": ""169"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T01:35:00Z,CLIMB_LOGGED,climb,C-005_R-007,"{""timestamp"": ""2026-05-02T01:35:00Z"", ""customerId"": ""C-005"", ""routeId"": ""R-007"", ""status"": ""✓"", ""grade"": 1, ""height"": ""174"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T01:40:00Z,CLIMB_LOGGED,climb,C-006_R-001,"{""timestamp"": ""2026-05-02T01:40:00Z"", ""customerId"": ""C-006"", ""routeId"": ""R-001"", ""status"": ""◎"", ""grade"": 2, ""height"": ""160"", ""experience"": ""3y"", ""gender"": ""F""}",seed@fixture,1
2026-05-02T01:45:00Z,CLIMB_LOGGED,climb,C-007_R-003,"{""timestamp"": ""2026-05-02T01:45:00Z"", ""customerId"": ""C-007"", ""routeId"": ""R-003"", ""status"": ""◎"", ""grade"": 6, ""height"": ""160"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T01:50:00Z,CLIMB_LOGGED,climb,C-008_R-005,"{""timestamp"": ""2026-05-02T01:50:00Z"", ""customerId"": ""C-008"", ""routeId"": ""R-005"", ""status"": ""◯"", ""grade"": 9, ""height"": ""175"", ""experience"": ""3y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T01:55:00Z,CLIMB_LOGGED,climb,C-009_R-007,"{""timestamp"": ""2026-05-02T01:55:00Z"", ""customerId"": ""C-009"", ""routeId"": ""R-007"", ""status"": ""✓"", ""grade"": 1, ""height"": ""184"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T02:00:00Z,CLIMB_LOGGED,climb,C-010_R-001,"{""timestamp"": ""2026-05-02T02:00:00Z"", ""customerId"": ""C-010"", ""routeId"": ""R-001"", ""status"": ""◯"", ""grade"": 2, ""height"": ""165"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T02:05:00Z,CLIMB_LOGGED,climb,C-011_R-003,"{""timestamp"": ""2026-05-02T02:05:00Z"", ""customerId"": ""C-011"", ""routeId"": ""R-003"", ""status"": ""◯"", ""grade"": 6, ""height"": ""176"", ""experience"": ""4y"", ""gender"": ""F""}",seed@fixture,1
2026-05-02T02:10:00Z,CLIMB_LOGGED,climb,C-012_R-005,"{""timestamp"": ""2026-05-02T02:10:00Z"", ""customerId"": ""C-012"", ""routeId"": ""R-005"", ""status"": ""✓"", ""grade"": 9, ""height"": ""159"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T02:15:00Z,CLIMB_LOGGED,climb,C-013_R-007,"{""timestamp"": ""2026-05-02T02:15:00Z"", ""customerId"": ""C-013"", ""routeId"": ""R-007"", ""status"": ""◎"", ""grade"": 1, ""height"": ""175"", ""experience"": ""1y"", ""gender"": ""F""}",seed@fixture,1
2026-05-02T02:20:00Z,CLIMB_LOGGED,climb,C-014_R-001,"{""timestamp"": ""2026-05-02T02:20:00Z"", ""customerId"": ""C-014"", ""routeId"": ""R-001"", ""status"": ""△"", ""grade"": 2, ""height"": ""171"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T02:25:00Z,CLIMB_LOGGED,climb,C-015_R-003,"{""timestamp"": ""2026-05-02T02:25:00Z"", ""customerId"": ""C-015"", ""routeId"": ""R-003"", ""status"": ""✓"", ""grade"": 6, ""height"": ""176"", ""experience"": ""2y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T02:30:00Z,CLIMB_LOGGED,climb,C-001_R-005,"{""timestamp"": ""2026-05-02T02:30:00Z"", ""customerId"": ""C-001"", ""routeId"": ""R-005"", ""status"": ""△"", ""grade"": 9, ""height"": ""168"", ""experience"": ""1y"", ""gender"": ""F""}",seed@fixture,1
2026-05-02T02:35:00Z,CLIMB_LOGGED,climb,C-002_R-007,"{""timestamp"": ""2026-05-02T02:35:00Z"", ""customerId"": ""C-002"", ""routeId"": ""R-007"", ""status"": ""✓"", ""grade"": 1, ""height"": ""178"", ""experience"": ""0y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T02:40:00Z,CLIMB_LOGGED,climb,C-003_R-001,"{""timestamp"": ""2026-05-02T02:40:00Z"", ""customerId"": ""C-003"", ""routeId"": ""R-001"", ""status"": ""◯"", ""grade"": 2, ""height"": ""184"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T02:45:00Z,CLIMB_LOGGED,climb,C-004_R-003,"{""timestamp"": ""2026-05-02T02:45:00Z"", ""customerId"": ""C-004"", ""routeId"": ""R-003"", ""status"": ""✓"", ""grade"": 6, ""height"": ""169"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T02:50:00Z,CLIMB_LOGGED,climb,C-005_R-005,"{""timestamp"": ""2026-05-02T02:50:00Z"", ""customerId"": ""C-005"", ""routeId"": ""R-005"", ""status"": ""✓"", ""grade"": 9, ""height"": ""174"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T02:55:00Z,CLIMB_LOGGED,climb,C-006_R-007,"{""timestamp"": ""2026-05-02T02:55:00Z"", ""customerId"": ""C-006"", ""routeId"": ""R-007"", ""status"": ""◎"", ""grade"": 1, ""height"": ""160"", ""experience"": ""3y"", ""gender"": ""F""}",seed@fixture,1
2026-05-02T03:00:00Z,CLIMB_LOGGED,climb,C-007_R-001,"{""timestamp"": ""2026-05-02T03:00:00Z"", ""customerId"": ""C-007"", ""routeId"": ""R-001"", ""status"": ""◎"", ""grade"": 2, ""height"": ""160"", ""experience"": ""1y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T03:05:00Z,CLIMB_LOGGED,climb,C-008_R-003,"{""timestamp"": ""2026-05-02T03:05:00Z"", ""customerId"": ""C-008"", ""routeId"": ""R-003"", ""status"": ""◯"", ""grade"": 6, ""height"": ""175"", ""experience"": ""3y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T03:10:00Z,CLIMB_LOGGED,climb,C-009_R-005,"{""timestamp"": ""2026-05-02T03:10:00Z"", ""customerId"": ""C-009"", ""routeId"": ""R-005"", ""status"": ""✓"", ""grade"": 9, ""height"": ""184"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-02T03:15:00Z,CLIMB_LOGGED,climb,C-010_R-007,"{""timestamp"": ""2026-05-02T03:15:00Z"", ""customerId"": ""C-010"", ""routeId"": ""R-007"", ""status"": ""✓"", ""grade"": 1, ""height"": ""165"", ""experience"": ""4y"", ""gender"": ""M""}",seed@fixture,1
2026-05-01T11:00:00Z,TRAINING_LOGGED,training,C-001,"{""timestamp"": ""2026-05-01T11:00:00Z"", ""customerId"": ""C-001"", ""customerName"": ""Climber01"", ""metric"": ""VR"", ""value"": 29.7, ""unit"": ""reps"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T11:11:00Z,TRAINING_LOGGED,training,C-004,"{""timestamp"": ""2026-05-01T11:11:00Z"", ""customerId"": ""C-004"", ""customerName"": ""Climber04"", ""metric"": ""CP"", ""value"": 36.3, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T11:22:00Z,TRAINING_LOGGED,training,C-007,"{""timestamp"": ""2026-05-01T11:22:00Z"", ""customerId"": ""C-007"", ""customerName"": ""Climber07"", ""metric"": ""LH"", ""value"": 11.8, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T11:33:00Z,TRAINING_LOGGED,training,C-010,"{""timestamp"": ""2026-05-01T11:33:00Z"", ""customerId"": ""C-010"", ""customerName"": ""Climber10"", ""metric"": ""RH"", ""value"": 11.5, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T11:44:00Z,TRAINING_LOGGED,training,C-013,"{""timestamp"": ""2026-05-01T11:44:00Z"", ""customerId"": ""C-013"", ""customerName"": ""Climber13"", ""metric"": ""HS"", ""value"": 30.1, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T11:55:00Z,TRAINING_LOGGED,training,C-001,"{""timestamp"": ""2026-05-01T11:55:00Z"", ""customerId"": ""C-001"", ""customerName"": ""Climber01"", ""metric"": ""VR"", ""value"": 10.7, ""unit"": ""reps"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T12:06:00Z,TRAINING_LOGGED,training,C-004,"{""timestamp"": ""2026-05-01T12:06:00Z"", ""customerId"": ""C-004"", ""customerName"": ""Climber04"", ""metric"": ""CP"", ""value"": 8.4, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T12:17:00Z,TRAINING_LOGGED,training,C-007,"{""timestamp"": ""2026-05-01T12:17:00Z"", ""customerId"": ""C-007"", ""customerName"": ""Climber07"", ""metric"": ""LH"", ""value"": 32.6, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T12:28:00Z,TRAINING_LOGGED,training,C-010,"{""timestamp"": ""2026-05-01T12:28:00Z"", ""customerId"": ""C-010"", ""customerName"": ""Climber10"", ""metric"": ""RH"", ""value"": 26.7, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T12:39:00Z,TRAINING_LOGGED,training,C-013,"{""timestamp"": ""2026-05-01T12:39:00Z"", ""customerId"": ""C-013"", ""customerName"": ""Climber13"", ""metric"": ""HS"", ""value"": 24.8, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T12:50:00Z,TRAINING_LOGGED,training,C-001,"{""timestamp"": ""2026-05-01T12:50:00Z"", ""customerId"": ""C-001"", ""customerName"": ""Climber01"", ""metric"": ""VR"", ""value"": 36.3, ""unit"": ""reps"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T13:01:00Z,TRAINING_LOGGED,training,C-004,"{""timestamp"": ""2026-05-01T13:01:00Z"", ""customerId"": ""C-004"", ""customerName"": ""Climber04"", ""metric"": ""CP"", ""value"": 40.4, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T13:12:00Z,TRAINING_LOGGED,training,C-007,"{""timestamp"": ""2026-05-01T13:12:00Z"", ""customerId"": ""C-007"", ""customerName"": ""Climber07"", ""metric"": ""LH"", ""value"": 8.2, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T13:23:00Z,TRAINING_LOGGED,training,C-010,"{""timestamp"": ""2026-05-01T13:23:00Z"", ""customerId"": ""C-010"", ""customerName"": ""Climber10"", ""metric"": ""RH"", ""value"": 13.5, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T13:34:00Z,TRAINING_LOGGED,training,C-013,"{""timestamp"": ""2026-05-01T13:34:00Z"", ""customerId"": ""C-013"", ""customerName"": ""Climber13"", ""metric"": ""HS"", ""value"": 7.6, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T13:45:00Z,TRAINING_LOGGED,training,C-001,"{""timestamp"": ""2026-05-01T13:45:00Z"", ""customerId"": ""C-001"", ""customerName"": ""Climber01"", ""metric"": ""VR"", ""value"": 9.8, ""unit"": ""reps"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T13:56:00Z,TRAINING_LOGGED,training,C-004,"{""timestamp"": ""2026-05-01T13:56:00Z"", ""customerId"": ""C-004"", ""customerName"": ""Climber04"", ""metric"": ""CP"", ""value"": 23.6, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T14:07:00Z,TRAINING_LOGGED,training,C-007,"{""timestamp"": ""2026-05-01T14:07:00Z"", ""customerId"": ""C-007"", ""customerName"": ""Climber07"", ""metric"": ""LH"", ""value"": 7.1, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T14:18:00Z,TRAINING_LOGGED,training,C-010,"{""timestamp"": ""2026-05-01T14:18:00Z"", ""customerId"": ""C-010"", ""customerName"": ""Climber10"", ""metric"": ""RH"", ""value"": 40.9, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T14:29:00Z,TRAINING_LOGGED,training,C-013,"{""timestamp"": ""2026-05-01T14:29:00Z"", ""customerId"": ""C-013"", ""customerName"": ""Climber13"", ""metric"": ""HS"", ""value"": 8.5, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T14:40:00Z,TRAINING_LOGGED,training,C-001,"{""timestamp"": ""2026-05-01T14:40:00Z"", ""customerId"": ""C-001"", ""customerName"": ""Climber01"", ""metric"": ""VR"", ""value"": 18.7, ""unit"": ""reps"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T14:51:00Z,TRAINING_LOGGED,training,C-004,"{""timestamp"": ""2026-05-01T14:51:00Z"", ""customerId"": ""C-004"", ""customerName"": ""Climber04"", ""metric"": ""CP"", ""value"": 44.0, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T15:02:00Z,TRAINING_LOGGED,training,C-007,"{""timestamp"": ""2026-05-01T15:02:00Z"", ""customerId"": ""C-007"", ""customerName"": ""Climber07"", ""metric"": ""LH"", ""value"": 29.6, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T15:13:00Z,TRAINING_LOGGED,training,C-010,"{""timestamp"": ""2026-05-01T15:13:00Z"", ""customerId"": ""C-010"", ""customerName"": ""Climber10"", ""metric"": ""RH"", ""value"": 13.8, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T15:24:00Z,TRAINING_LOGGED,training,C-013,"{""timestamp"": ""2026-05-01T15:24:00Z"", ""customerId"": ""C-013"", ""customerName"": ""Climber13"", ""metric"": ""HS"", ""value"": 16.8, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T15:35:00Z,TRAINING_LOGGED,training,C-001,"{""timestamp"": ""2026-05-01T15:35:00Z"", ""customerId"": ""C-001"", ""customerName"": ""Climber01"", ""metric"": ""VR"", ""value"": 25.8, ""unit"": ""reps"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T15:46:00Z,TRAINING_LOGGED,training,C-004,"{""timestamp"": ""2026-05-01T15:46:00Z"", ""customerId"": ""C-004"", ""customerName"": ""Climber04"", ""metric"": ""CP"", ""value"": 37.5, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T15:57:00Z,TRAINING_LOGGED,training,C-007,"{""timestamp"": ""2026-05-01T15:57:00Z"", ""customerId"": ""C-007"", ""customerName"": ""Climber07"", ""metric"": ""LH"", ""value"": 25.8, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T16:08:00Z,TRAINING_LOGGED,training,C-010,"{""timestamp"": ""2026-05-01T16:08:00Z"", ""customerId"": ""C-010"", ""customerName"": ""Climber10"", ""metric"": ""RH"", ""value"": 15.7, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T16:19:00Z,TRAINING_LOGGED,training,C-013,"{""timestamp"": ""2026-05-01T16:19:00Z"", ""customerId"": ""C-013"", ""customerName"": ""Climber13"", ""metric"": ""HS"", ""value"": 26.4, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T16:30:00Z,TRAINING_LOGGED,training,C-001,"{""timestamp"": ""2026-05-01T16:30:00Z"", ""customerId"": ""C-001"", ""customerName"": ""Climber01"", ""metric"": ""VR"", ""value"": 40.2, ""unit"": ""reps"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T16:41:00Z,TRAINING_LOGGED,training,C-004,"{""timestamp"": ""2026-05-01T16:41:00Z"", ""customerId"": ""C-004"", ""customerName"": ""Climber04"", ""metric"": ""CP"", ""value"": 42.2, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T16:52:00Z,TRAINING_LOGGED,training,C-007,"{""timestamp"": ""2026-05-01T16:52:00Z"", ""customerId"": ""C-007"", ""customerName"": ""Climber07"", ""metric"": ""LH"", ""value"": 42.0, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
